employee_number,gender,birth_year,age,marital_status,dist_home,job_title,department,terminated,year_at_comp,year_current_role,standard_hours,remote,business_travel,over_time,job_level,stock_opt_level,traning_times_last_year,perf_rate,year_last_promotion,year_current_mngr,education_field,education_scale,annual_salary,monthly_income,daily_rate,hourly_rate,monthly_rate,perc_salary_hike,env_sat_rate,job_involvement,job_sat_rate,relationship_sat_rate,work_life_balance,num_comp_worked,tot_working_year
1338,1,1980,43,Divorced,8,Manufacturing Director,,No,1,,Part Time,0,travel_rarely,No,2,1,2,"4,0",0,0,,3,53914.11,4492.84,556.2566609977324,,"11681,39$",21,1,3,2,3,"4,0",4,"4,0"
1339,1,2002,21,Single,18,Research Scientist,Research & Development,Yes,1,,Part Time,False,travel_rarely,No,1,0,3,,0,0,Other,1,28111.13,2342.59,290.03550973654063,,"6090,75$",19,4,3,4,1,"2,0",1,
1340,0,1989,34,,-48,Laboratory Technician,,No,1,,Part Time,Yes,,No,1,2,3,"3,0",1,0,Life Sciences,3,20080.0,1673.33,207.1746031746032,,"4350,67$",14,48,3,2,2,"3,0",1,"1,0"
1341,1,1965,58,Divorced,5,Healthcare Representative,,No,6,,Full Time,False,,,3,1,3,,0,4,,3,105520.0,8793.33,1088.6984126984128,,"22862,67$",13,3,2,2,4,"3,0",2,"24,0"
1342,0,1975,48,Married,20,Research Scientist,,No,0,,Part Time,0,,,1,2,2,"3,0",0,0,Medical,4,22590.0,1882.5,233.07142857142856,,"4894,50$",17,4,3,3,1,"2,0",4,"13,0"
1343,1,1991,32,Married,1,Laboratory Technician,,No,3,,Part Time,True,non-travel,No,1,0,3,,0,2,Life Sciences,3,28111.13,2342.59,290.03550973654063,,"6090,75$",20,3,2,2,3,"3,0",6,"5,0"
1344,0,1998,25,Married,19,Sales Representative,,Yes,1,,Part Time,False,,Yes,1,3,2,,0,0,Marketing,2,24130.0,2015.5533333333333,248.96031746031747,,"5228,17$",18,3,2,2,3,"3,0",1,
1345,0,1983,40,Divorced,10,Sales Executive,Sales,No,1,,Part Time,1,,No,3,1,2,"3,0",0,0,Marketing,4,100071.84,8339.32,1032.4872861766066,129.06091077207583,"21682,23$",12,1,2,2,2,"2,0",2,"11,0"
1346,0,2004,19,Single,21,Sales Representative,,Yes,1,,Part Time,False,,Yes,1,0,3,"3,0",0,0,Other,3,21210.0,1772.7766666666666,218.8333333333333,27.354166666666668,"4595,50$",13,4,2,2,2,"4,0",1,"1,0"
1347,0,2003,20,Single,4,Laboratory Technician,Research & Development,Yes,1,,Part Time,False,travel_rarely,,1,0,2,"3,0",0,0,Technical Degree,3,28111.13,2342.59,290.03550973654063,,"6090,75$",19,1,3,1,2,"3,0",1,"1,0"
1348,1,1990,33,,1,Healthcare Representative,,No,5,,Part Time,True,travel_rarely,,2,0,3,"3,0",1,4,,3,53914.11,4492.84,556.2566609977324,,"11681,39$",14,2,2,4,1,"3,0",0,"6,0"
1349,0,1965,58,Single,2,Research Scientist,,Yes,1,,Part Time,0,travel_rarely,No,1,0,4,"4,0",0,0,,3,24790.0,2099.443333333333,255.7698412698413,,"5371,17$",24,4,3,3,1,"3,0",4,"7,0"
1350,1,1983,40,Single,24,Sales Executive,,Yes,1,,Full Time,1,non-travel,,4,0,2,"3,0",0,0,,3,131940.0,11013.333333333334,1361.2857142857142,,"28587,00$",16,2,4,2,4,"2,0",4,"22,0"
1351,1,1994,29,Single,10,Research Scientist,,Yes,0,,Part Time,1,travel_rarely,Yes,1,0,5,"4,0",0,0,,3,28111.13,2342.59,290.03550973654063,36.25443871706758,"6090,75$",20,4,2,1,3,"3,0",6,"3,0"
1352,1,1976,47,Single,-18,Sales Executive,,No,9,,,0,travel_rarely,Yes,2,0,0,"3,0",0,7,Life Sciences,2,42260.0,3469.17,429.515873015873,,"9019,83$",17,4,3,4,3,"3,0",1,"9,0"
1353,0,2005,18,,5,Research Scientist,,No,0,,Part Time,True,,No,1,0,2,"3,0",0,0,,2,28111.13,2342.59,290.03550973654063,36.25443871706758,"6090,75$",15,2,3,4,4,"3,0",1,
1354,1,2003,20,,-16,Research Scientist,,Yes,1,,Part Time,0,,Yes,1,0,2,"3,0",0,0,Medical,3,26000.0,2145.83,268.25396825396825,33.53174603174603,"5633,33$",15,4,2,1,1,"3,0",1,"1,0"
1355,0,1981,42,,5,Manager,,No,1,,Full Time,Yes,,No,5,0,3,"3,0",0,0,,2,183030.0,15252.5,1888.4047619047624,,"39656,50$",13,4,3,3,2,"4,0",6,"21,0"
1356,0,1973,50,Married,9,Laboratory Technician,Research & Development,No,1,,,1,travel_rarely,No,1,0,5,,0,0,,3,23783.333333333332,1983.33,245.5555555555556,,"5156,67$",18,1,3,4,2,"3,0",4,"8,0"
1357,1,1986,37,,11,Healthcare Representative,,Yes,1,,Part Time,1,travel_rarely,No,2,0,2,"3,0",0,0,Medical,2,47770.0,3980.83,492.8650793650794,61.608134920634924,"10350,17$",15,1,1,2,1,"1,0",5,"15,0"
1358,0,1985,38,,3,Sales Executive,,No,1,,,0,,Yes,2,0,1,"3,0",0,0,Life Sciences,4,53914.11000000001,4492.84,556.2566609977324,,"11681,39$",12,2,3,4,3,"3,0",8,"19,0"
1359,0,1987,36,Divorced,15,Laboratory Technician,,Yes,1,,Part Time,True,,,2,1,3,"3,0",0,0,,3,53914.11,4492.84,556.2566609977324,,"11681,39$",14,1,3,3,2,"2,0",7,"9,0"
1360,0,1995,28,Married,10,Sales Representative,Sales,No,1,,,1,travel_rarely,No,1,0,5,"4,0",0,0,Medical,1,10520.0,87667.0,108.53968253968254,,"2279,33$",22,4,3,2,2,"3,0",1,
1361,0,1980,43,,25,Sales Executive,,No,1,,Part Time,1,,No,3,1,5,"3,0",0,0,,3,100071.84,8339.32,1032.4872861766066,,"21682,23$",13,3,2,4,3,"3,0",5,"18,0"
1362,1,2002,21,Single,10,Laboratory Technician,Research & Development,Yes,1,,Part Time,Yes,travel_rarely,No,1,0,6,,1,0,,3,28111.13,2342.59,290.03550973654063,,"6090,75$",13,3,2,1,1,"2,0",1,"1,0"
1363,0,1972,51,Married,4,Research Scientist,,Yes,10,,Part Time,0,travel_rarely,,1,3,2,,2,7,,4,24610.0,2059.72,253.91269841269843,,"5332,17$",12,1,3,3,3,"4,0",9,"18,0"
1364,1,1986,37,Divorced,10,Sales Executive,Sales,No,1,,Part Time,0,,Yes,2,3,5,,0,0,,4,53914.11,4492.84,556.2566609977324,,"11681,39$",14,4,2,4,3,"3,0",2,"8,0"
1365,0,1995,28,Divorced,1,Laboratory Technician,Research & Development,Yes,1,,,0,,No,1,2,2,,0,0,Medical,3,25960.0,2145.83,267.8412698412698,,"5624,67$",15,1,2,2,1,"3,0",1,
1366,0,1973,50,Single,1,Sales Executive,,Yes,0,,Part Time,True,,Yes,2,0,4,"3,0",0,0,,4,47280.0,3944.7233333333334,487.8095238095239,,"10244,00$",14,4,3,3,4,"3,0",3,"5,0"
1367,0,1989,34,,3,Research Scientist,,No,0,,Part Time,1,,No,1,3,2,"3,0",0,0,,4,28111.13,2342.59,290.03550973654063,,"6090,75$",17,3,2,4,4,"3,0",3,"6,0"
1368,0,1985,38,Single,2,Sales Executive,,No,1,,Part Time,Yes,travel_rarely,No,3,0,2,"3,0",0,0,Marketing,2,73510.0,6125.83,758.436507936508,,"15927,17$",16,4,3,2,3,"3,0",7,
1369,0,1981,42,,29,Laboratory Technician,,No,1,,Part Time,0,,,2,0,3,"3,0",0,0,,3,53914.11,4492.84,556.2566609977324,,"11681,39$",19,2,1,4,1,"3,0",4,"16,0"
1370,0,2005,18,Single,8,Laboratory Technician,,Yes,0,,Part Time,Yes,,No,1,0,0,"3,0",0,0,,1,28111.13,2342.59,290.03550973654063,,"6090,75$",12,3,3,3,4,"3,0",1,
1371,0,1982,41,,12,Laboratory Technician,,No,1,,Full Time,0,,Yes,1,1,4,"3,0",0,0,,4,47660.0,3971.67,491.73015873015873,,"10326,33$",11,2,3,4,1,,3,"6,0"
1372,0,1988,35,,1,Laboratory Technician,Research & Development,No,8,,Part Time,1,travel_rarely,No,1,1,2,"3,0",1,7,Medical,4,22580.0,1881.67,232.968253968254,,"4892,33$",12,4,2,3,2,"3,0",6,
1373,1,1991,32,,2,Sales Representative,Sales,No,1,,Full Time,True,,,1,3,3,"3,0",0,0,,1,28270.0,2345.3366666666666,291.6746031746032,,"6125,17$",12,3,3,1,3,"3,0",1,"1,0"
1374,0,2001,22,Married,3,Research Scientist,,Yes,0,,Full Time,True,,Yes,1,1,5,"3,0",0,0,Life Sciences,4,28530.0,2377.5,294.35714285714283,36.79464285714285,"6181,50$",11,3,2,4,2,"3,0",0,"1,0"
1375,0,1979,44,Single,-26,Research Scientist,,No,0,,Part Time,Yes,non-travel,No,1,0,3,,0,0,,3,22900.0,1909.17,236.2698412698413,,"4961,67$",13,26,1,3,4,"3,0",2,"6,0"
1376,0,1982,41,,5,Research Scientist,,Yes,1,,Part Time,1,non-travel,No,1,1,2,"3,0",0,0,Life Sciences,2,21070.0,1755.83,217.3888888888889,,"4565,17$",17,1,2,1,1,"1,0",6,"5,0"
1377,0,1983,40,,2,Sales Executive,,No,0,,Part Time,False,travel_frequently,No,2,3,2,"3,0",0,0,,4,53914.11,4492.84,556.2566609977324,,"11681,39$",12,2,3,2,4,"3,0",5,
1378,1,1999,24,,17,Laboratory Technician,,Yes,1,,Part Time,1,,,1,1,3,"3,0",0,0,Life Sciences,2,22100.0,1841.67,228.015873015873,,"4788,33$",13,4,3,2,1,"1,0",1,"1,0"
1379,1,1981,42,Married,26,Research Director,,No,1,,,False,travel_frequently,Yes,3,0,6,"3,0",0,0,Medical,5,131910.0,10992.5,1360.9761904761906,,"28580,50$",17,1,3,1,3,"3,0",3,
1380,0,1974,49,Married,4,Manager,Research & Development,No,1,,Full Time,True,,,5,1,2,,0,0,Medical,2,191324.62,15943.72,1973.9841269841268,,"41453,67$",13,1,2,3,3,"4,0",2,"23,0"
1381,0,1975,48,Single,2,Laboratory Technician,,No,1,,,True,travel_rarely,,1,0,4,"3,0",0,0,Technical Degree,2,28111.13,2342.59,290.03550973654063,,"6090,75$",11,4,4,2,3,"2,0",5,"7,0"
1382,0,1994,29,,7,Healthcare Representative,Research & Development,No,6,,Part Time,Yes,travel_rarely,,2,2,2,"3,0",1,0,,3,53914.11,4492.84,556.2566609977324,,"11681,39$",11,3,3,4,2,"3,0",1,"6,0"
1383,0,1975,48,Single,1,Research Director,Research & Development,No,1,,,True,,No,5,0,3,"3,0",0,0,Life Sciences,3,182650.0,15220.83,1884.4841269841272,,"39574,17$",12,4,2,4,3,"4,0",6,
1384,1,1989,34,,20,Research Scientist,,No,1,,Part Time,True,,No,1,0,5,"3,0",0,0,Technical Degree,3,28111.13,2342.59,290.03550973654063,36.25443871706758,"6090,75$",17,3,4,3,4,"2,0",0,"2,0"
1385,1,2004,19,Single,25,Research Scientist,,No,1,,Part Time,Yes,,,1,0,2,"3,0",0,1,Life Sciences,3,28111.13,2342.59,290.03550973654063,36.25443871706758,"6090,75$",12,2,4,4,4,"3,0",1,"1,0"
1386,0,2000,23,,1,Research Scientist,,No,1,"0,0",Part Time,False,,No,1,1,2,"4,0",0,1,,2,28111.13,2342.59,290.03550973654063,36.25443871706758,"6090,75$",22,4,3,3,4,"3,0",1,"1,0"
1387,0,1998,25,Single,-32,Sales Representative,,Yes,1,,,1,travel_frequently,Yes,1,0,4,,1,0,,1,12526.666666666666,93167.0,115.34920634920636,,"2422,33$",14,3,1,4,4,"3,0",1,"1,0"
1388,1,1981,42,Married,-34,Research Scientist,,No,1,,Part Time,0,,Yes,2,0,2,"3,0",0,0,Medical,4,23720.0,1977.7766666666666,244.7301587301588,,"5139,33$",16,2,4,2,4,"3,0",6,"18,0"
1389,1,1972,51,Single,6,Laboratory Technician,,No,7,,Full Time,False,travel_frequently,,1,0,6,"3,0",7,7,Medical,2,28380.0,2365.0,292.8095238095238,36.60119047619048,"6149,00$",14,2,2,3,2,"2,0",0,"8,0"
1390,1,1978,45,,25,Manager,,No,0,,Full Time,0,travel_frequently,,5,0,4,"4,0",0,0,Medical,3,180610.0,15050.83,1863.436507936508,,"39132,17$",22,2,3,2,3,"3,0",3,"22,0"
1391,1,1996,27,Married,11,Sales Representative,,No,1,,Part Time,1,,,1,1,4,,0,0,Medical,3,28111.13,2342.59,290.03550973654063,,"6090,75$",14,3,4,4,2,"3,0",8,"5,0"
1392,1,2005,18,Single,1,Laboratory Technician,,No,0,,Part Time,0,non-travel,,1,0,5,"3,0",0,0,,3,16110.0,1342.5,166.21428571428572,,"3490,50$",15,4,3,4,3,"4,0",1,"0,0"
1393,1,1992,31,Single,2,Sales Representative,,Yes,1,,Part Time,Yes,travel_frequently,No,1,0,3,"3,0",0,0,,3,28111.13,2342.59,290.03550973654063,,"6090,75$",14,3,2,4,3,"4,0",7,"3,0"
1394,1,1992,31,Single,1,Sales Representative,,Yes,1,,Part Time,0,travel_frequently,,1,0,3,,0,0,Life Sciences,4,28111.13,2342.59,290.03550973654063,,"6090,75$",12,2,1,3,2,"3,0",1,
1395,1,1992,31,,8,Research Scientist,,Yes,1,,Part Time,False,travel_rarely,,1,0,3,"3,0",0,0,Life Sciences,3,28111.13,2342.59,290.03550973654063,,"6090,75$",12,1,2,2,3,"4,0",1,
1396,0,1996,27,Married,11,Laboratory Technician,,No,5,,Part Time,0,travel_rarely,,1,0,3,"3,0",1,4,Life Sciences,1,28111.13,2342.59,290.03550973654063,36.25443871706758,"6090,75$",14,2,3,1,2,"4,0",0,"6,0"
1397,1,1984,39,Single,2,Laboratory Technician,,Yes,1,,,1,,Yes,1,0,2,"4,0",0,0,,3,28111.13,2342.59,290.03550973654063,,"6090,75$",23,1,2,1,2,"4,0",2,"11,0"
1398,1,1979,44,Married,1,Sales Executive,,No,1,,Part Time,False,travel_frequently,,2,1,4,,0,0,Marketing,5,47680.0,3973.33,491.936507936508,,"10330,67$",12,1,3,3,3,"2,0",7,"11,0"
1399,0,1993,30,,-25,Research Scientist,Research & Development,No,1,,Part Time,False,,,1,2,2,"3,0",0,0,,3,12740.0,32005.943333333333,131.44444444444446,,"2760,33$",13,25,3,3,2,"2,0",1,"1,0"
1400,0,1988,35,,-26,Sales Representative,,No,1,"0,0",Part Time,1,travel_rarely,No,1,1,3,,0,0,Life Sciences,1,24040.0,2003.33,248.031746031746,,"5208,67$",13,4,3,3,1,"3,0",1,"1,0"
1401,0,1999,24,,9,Laboratory Technician,,Yes,0,,Part Time,False,travel_frequently,,1,0,2,"3,0",0,0,,3,28111.13,2342.59,290.03550973654063,36.25443871706758,"6090,75$",11,2,3,1,3,"2,0",2,
1402,1,1999,24,Married,13,Sales Representative,,No,1,,Part Time,True,,,1,1,2,"3,0",0,0,,2,20330.0,1691.1133333333335,209.75396825396828,,"4404,83$",13,4,3,2,3,,1,"1,0"
1403,0,1995,28,Single,2,Laboratory Technician,,Yes,0,,Part Time,True,,No,1,0,2,,0,0,Medical,2,25610.0,2136.11,264.23015873015873,,"5548,83$",11,3,2,1,3,"2,0",7,"8,0"
1404,0,1995,28,,1,Research Scientist,,No,1,,Part Time,False,travel_rarely,,1,1,2,"3,0",0,0,Life Sciences,3,15630.0,32005.943333333333,161.26190476190476,,"3386,50$",14,1,2,3,4,"1,0",1,"1,0"
1405,0,1990,33,,8,Healthcare Representative,,No,0,,,Yes,,,2,0,6,"3,0",0,0,,5,63856.666666666664,5323.33,659.0793650793651,,"13840,67$",17,4,3,3,1,"3,0",2,"14,0"
1406,1,1984,39,Single,6,Manufacturing Director,,No,2,,Part Time,False,travel_rarely,,3,0,3,,2,2,,3,83760.0,6377.22,864.1904761904763,108.02380952380952,"18148,00$",18,2,3,2,4,"3,0",4,"9,0"
1407,0,1981,42,Married,2,Laboratory Technician,,No,1,,Full Time,True,,,1,1,3,,0,0,Medical,3,48410.0,4034.17,499.468253968254,,"10488,83$",14,3,2,2,2,,4,
1408,0,1994,29,Married,9,Research Scientist,,No,1,"0,0",Part Time,0,travel_rarely,No,1,2,2,"3,0",0,0,,3,28111.13,2342.59,290.03550973654063,36.25443871706758,"6090,75$",18,3,4,3,1,"2,0",6,
1409,0,1988,35,,1,Laboratory Technician,,No,3,,Part Time,0,travel_rarely,No,1,0,3,"3,0",1,2,,3,28111.13,2342.59,290.03550973654063,,"6090,75$",19,4,2,1,2,"3,0",1,
1410,1,1988,35,,-14,Laboratory Technician,,Yes,1,,,1,travel_rarely,,1,1,2,"3,0",0,0,,3,20673.333333333332,1728.33,213.984126984127,,"4493,67$",12,14,3,1,4,"3,0",1,"1,0"
1411,0,1989,34,Single,-13,Research Scientist,,No,1,,Full Time,0,,,1,0,4,"3,0",0,0,Medical,4,29720.0,2476.67,306.63492063492066,,"6439,33$",13,13,3,4,3,,1,
1412,1,1997,26,,3,Research Scientist,,No,1,,Part Time,True,travel_rarely,,1,0,5,"4,0",0,0,,3,28111.13,2342.59,290.03550973654063,,"6090,75$",21,1,3,4,1,"3,0",1,"1,0"
1413,1,1987,36,Single,1,Sales Executive,,No,1,,Full Time,1,travel_rarely,No,2,0,5,"3,0",0,0,Life Sciences,4,68150.0,5679.17,703.1349206349207,,"14765,83$",13,2,3,3,1,"3,0",6,
1414,0,1973,50,Married,-24,Manager,,No,1,,Full Time,False,,Yes,5,1,2,,0,0,Marketing,3,191324.62,15943.72,1973.9841269841268,,"41453,67$",16,24,3,3,3,"3,0",4,
1415,0,1981,42,,9,Manager,,No,1,,Full Time,False,travel_rarely,No,5,0,2,"4,0",0,1,,2,191324.62,15943.72,1973.9841269841268,,"41453,67$",22,4,2,4,4,"3,0",8,"24,0"
1416,0,1988,35,,7,Laboratory Technician,,No,1,,,0,,No,1,1,5,"3,0",0,1,Life Sciences,2,26860.0,2241.67,277.53968253968253,,"5828,33$",18,3,2,4,4,"2,0",1,
1417,0,1977,46,,1,Manager,,No,26,,Full Time,0,travel_rarely,,4,0,5,"3,0",0,12,Life Sciences,4,175670.0,14295.0,1812.468253968254,226.5585317460317,"38061,83$",15,4,4,1,2,"1,0",1,"27,0"
1418,1,2005,18,Single,3,Sales Representative,Sales,Yes,0,,Part Time,True,travel_frequently,Yes,1,0,2,"3,0",0,0,Medical,2,15690.0,1509.4433333333334,161.88095238095238,,"3399,50$",12,2,3,4,3,"4,0",1,"0,0"
1419,0,1994,29,Divorced,5,Sales Executive,,No,10,,Part Time,True,,Yes,2,1,3,,0,9,,3,41870.0,3489.17,431.9920634920635,,"9071,83$",13,1,2,2,2,"2,0",1,"10,0"
1420,1,1992,31,,5,Sales Executive,,No,10,,Part Time,Yes,,No,2,2,2,"3,0",0,2,Life Sciences,4,53914.11,4492.84,556.2566609977324,,"11681,39$",11,1,3,4,1,,1,"10,0"
1421,0,1982,41,Single,23,Sales Executive,,No,2,,Part Time,True,travel_rarely,,3,0,2,"3,0",0,2,,2,100071.84,8339.32,1032.4872861766066,129.06091077207583,"21682,23$",16,4,3,3,4,"3,0",3,"21,0"
1422,1,1985,38,,4,Laboratory Technician,,No,0,,Full Time,Yes,travel_rarely,,1,1,5,"3,0",0,0,,2,33060.0,2803.33,341.09523809523813,,"7163,00$",19,4,3,3,4,,7,"7,0"
1423,0,1991,32,Single,2,Laboratory Technician,,Yes,1,,Part Time,1,travel_rarely,No,1,0,2,"3,0",0,0,Life Sciences,4,13930.0,32005.943333333333,143.72222222222223,,"3018,17$",12,4,3,2,1,"3,0",1,"1,0"
1424,0,1963,60,Divorced,1,Healthcare Representative,,No,1,,Full Time,0,,No,3,1,2,"4,0",0,0,,4,108830.0,9069.17,1122.8492063492065,,"23579,83$",20,3,1,4,3,"4,0",3,"19,0"
1425,0,1999,24,Married,22,Human Resources,['Human Resources'],Yes,1,,,Yes,,No,1,1,2,,0,0,,1,28111.13,2342.59,290.03550973654063,,"6090,75$",11,4,1,3,3,"3,0",1,"1,0"
1426,1,1983,40,,8,Manufacturing Director,,No,1,,,True,travel_rarely,Yes,2,1,3,"3,0",0,0,Life Sciences,2,53914.11,4492.84,556.2566609977324,,"11681,39$",16,2,3,1,2,"3,0",2,"18,0"
1427,0,1993,30,Married,-21,Research Scientist,,No,10,,,1,travel_rarely,No,1,1,2,"3,0",0,8,,1,28496.666666666668,2385.0,295.2857142857143,,"6201,00$",12,2,3,4,2,"2,0",1,"10,0"
1428,0,1976,47,,2,Sales Executive,,No,1,,Part Time,True,non-travel,No,2,1,3,"3,0",0,0,Marketing,4,53914.11,4492.84,556.2566609977324,,"11681,39$",11,3,3,2,4,"1,0",7,"4,0"
1429,0,1991,32,Single,1,Sales Executive,Sales,Yes,0,,Full Time,0,travel_rarely,,2,0,2,"3,0",0,0,,2,67350.0,5612.5,694.8809523809524,,"14592,50$",15,1,1,2,2,"3,0",6,"10,0"
1430,1,1978,45,Married,-41,Human Resources,['Human Resources'],No,5,,,Yes,travel_rarely,,3,2,2,"4,0",0,3,Life Sciences,3,97560.0,8215.883333333333,1006.5714285714288,,"21138,00$",21,41,1,3,3,"4,0",4,"9,0"
1431,0,1989,34,Married,2,Research Scientist,,No,5,,Part Time,0,,Yes,1,3,3,"3,0",1,2,,4,28111.13,2342.59,290.03550973654063,,"6090,75$",14,4,4,4,1,"3,0",0,"6,0"
1432,1,1990,33,,16,Sales Executive,,Yes,0,,Part Time,True,,Yes,3,0,2,"4,0",0,0,,3,100071.84,8339.32,1032.4872861766066,,"21682,23$",20,1,3,1,3,"2,0",2,
1433,0,1992,31,Married,16,Sales Executive,,Yes,1,,,True,travel_rarely,,3,3,2,"3,0",0,0,,4,100071.84000000001,8339.32,1032.4872861766066,,"21682,23$",13,1,3,3,1,"3,0",2,
1434,1,1994,29,Divorced,4,Research Scientist,,No,1,,Part Time,Yes,travel_rarely,,1,1,2,"3,0",0,0,Technical Degree,3,28111.13,2342.59,290.03550973654063,,"6090,75$",13,4,2,1,3,"3,0",1,
1435,0,1993,30,Married,16,Healthcare Representative,,No,7,,Part Time,False,,No,2,1,3,"3,0",1,7,,3,52940.0,4411.67,546.2063492063493,68.27579365079366,"11470,33$",16,3,4,3,3,"3,0",3,"10,0"
1436,0,1985,38,Married,18,Healthcare Representative,,No,1,,Part Time,1,travel_rarely,,2,1,2,"3,0",1,0,Medical,3,53914.11,4492.84,556.2566609977324,69.53208262471655,"11681,39$",16,2,1,4,3,"3,0",3,
1437,0,1980,43,,17,Research Scientist,,Yes,1,,Part Time,False,,Yes,1,1,4,"3,0",0,0,Technical Degree,3,24370.0,2030.83,251.43650793650792,31.42956349206349,"5280,17$",16,3,2,3,4,"3,0",9,"6,0"
1438,0,1968,55,Married,-44,Research Director,,No,1,,Full Time,False,travel_rarely,No,5,3,2,"3,0",0,0,,3,191324.62,15943.72,1973.9841269841268,,"41453,67$",12,3,2,1,2,"3,0",8,"34,0"
1439,0,2002,21,Single,7,Sales Representative,,Yes,1,,,Yes,,,1,0,3,"3,0",1,0,Marketing,1,28111.13,2342.59,290.03550973654063,,"6090,75$",13,2,3,2,2,"3,0",1,
1440,1,2001,22,,-45,Laboratory Technician,,Yes,1,,Part Time,Yes,travel_rarely,Yes,1,0,6,"3,0",0,0,Medical,1,28111.13,2342.59,290.03550973654063,36.25443871706758,"6090,75$",17,3,3,1,3,"3,0",1,"1,0"
1441,0,1986,37,Divorced,8,Human Resources,['Human Resources'],No,10,,Part Time,1,travel_rarely,No,2,0,4,"3,0",4,7,Other,2,40710.0,3376.6633333333334,420.0238095238095,,"8820,50$",13,3,3,2,3,"2,0",2,"19,0"
1442,0,1981,42,Married,13,Healthcare Representative,,No,0,,Part Time,False,travel_rarely,No,2,2,2,,0,0,,3,53914.11,4492.84,556.2566609977324,69.53208262471655,"11681,39$",18,2,4,1,3,"2,0",5,"10,0"
1443,1,2005,18,Single,14,Research Scientist,,No,0,,,True,,,1,0,4,"3,0",0,0,,3,28111.13,2342.59,290.03550973654063,,"6090,75$",16,2,3,3,3,"1,0",1,"0,0"
1444,0,1992,31,Married,18,Human Resources,['Human Resources'],Yes,1,,Full Time,True,travel_rarely,No,1,0,4,"3,0",0,0,Human Resources,5,29560.0,2463.33,304.984126984127,,"6404,67$",17,4,4,1,3,"3,0",0,"2,0"
1445,1,1987,36,,2,Research Scientist,,No,1,,,Yes,travel_rarely,Yes,2,1,2,"4,0",0,0,,4,53914.11,4492.84,556.2566609977324,,"11681,39$",22,4,3,2,4,"3,0",4,
1446,0,1991,32,,10,Sales Executive,,No,0,,Part Time,1,travel_frequently,,2,0,2,"3,0",0,0,Marketing,4,46480.0,3873.33,479.5555555555556,59.94444444444445,"10070,67$",13,4,3,4,3,"4,0",8,
1447,0,1994,29,Divorced,29,Healthcare Representative,,No,7,,Part Time,0,,No,2,2,3,,1,6,Life Sciences,1,53914.11,4492.84,556.2566609977324,69.53208262471655,"11681,39$",17,4,1,3,4,,8,"11,0"
1448,0,1981,42,,8,Laboratory Technician,,No,0,,Part Time,Yes,travel_rarely,No,1,0,3,,0,0,,3,28111.13,2342.59,290.03550973654063,,"6090,75$",13,4,3,3,4,"3,0",4,
1449,0,1994,29,Married,6,Human Resources,['Human Resources'],No,1,,Part Time,Yes,travel_rarely,No,1,0,3,"3,0",0,0,,1,28040.0,2336.67,289.3015873015873,,"6075,33$",11,4,2,2,4,"3,0",1,
1450,0,1994,29,,24,Research Scientist,,Yes,1,,Part Time,0,,Yes,1,0,3,,1,0,,2,24390.0,2032.5,251.6428571428572,,"5284,50$",24,4,2,4,2,"2,0",1,"1,0"
1451,1,1995,28,,3,Sales Representative,Sales,No,1,,,1,travel_rarely,No,1,1,3,"3,0",0,0,Medical,3,28463.333333333332,2380.0,294.6666666666667,,"6188,00$",19,2,3,2,4,"3,0",1,"1,0"
1452,0,1993,30,,9,Sales Representative,,Yes,1,,,False,,,1,0,3,"3,0",0,0,,3,28111.13,2342.59,290.03550973654063,,"6090,75$",13,2,3,4,3,"2,0",1,
1453,0,2001,22,Single,7,Research Scientist,Research & Development,Yes,1,,,Yes,travel_rarely,,1,0,2,"4,0",0,0,Life Sciences,1,28111.13,2342.59,290.03550973654063,,"6090,75$",23,4,3,2,1,"3,0",1,"1,0"
1454,1,1997,26,,1,Research Scientist,,No,1,,Full Time,0,,Yes,1,1,3,"3,0",1,0,Life Sciences,2,29330.0,2444.17,302.6111111111111,,"6354,83$",13,2,2,3,3,"2,0",1,"1,0"
1455,0,1979,44,,1,Healthcare Representative,,No,2,"0,0",Part Time,True,travel_rarely,,2,1,5,"3,0",2,2,,4,53914.11,4492.84,556.2566609977324,,"11681,39$",15,2,4,1,4,"3,0",2,"10,0"
1456,0,1994,29,Single,24,Sales Representative,Sales,Yes,1,,Part Time,1,travel_frequently,No,1,0,3,"3,0",0,0,Technical Degree,3,10910.0,32005.943333333333,112.56349206349206,14.070436507936508,"2363,83$",17,3,4,1,4,,1,"1,0"
1457,1,1995,28,,13,Sales Executive,,Yes,2,,Part Time,Yes,travel_rarely,Yes,2,0,0,"3,0",2,2,Marketing,2,53914.11,4492.84,556.2566609977324,,"11681,39$",11,4,3,3,4,"3,0",3,"6,0"
1458,1,1967,56,Married,11,Sales Executive,,No,0,,Part Time,Yes,travel_rarely,,2,1,3,"3,0",0,0,,5,53914.11,4492.84,556.2566609977324,,"11681,39$",16,4,2,1,3,"3,0",4,
1459,0,1984,39,Married,9,Manufacturing Director,,No,10,,Part Time,True,travel_rarely,No,2,1,3,"4,0",7,9,,2,51510.0,4289.166666666667,531.452380952381,66.43154761904762,"11160,50$",25,1,3,1,4,"3,0",1,"10,0"
1460,1,1965,58,,21,Manager,,No,1,,Full Time,Yes,,Yes,4,1,2,"3,0",0,0,,3,153407.07,12783.92,1582.7713464696226,,"33238,20$",13,4,3,4,3,"2,0",4,
